,code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
1572,2543,万和电气,家用电器,广东,18.44,3.37,4.4,534486.19,369374.34,77447.61,124905.4,2.84,0.286,6.93,3.05,20110128,124028.55,2.82,12.07,18.21,29.34,8.68,14073
1573,407,胜利股份,供气供热,山东,73.68,6.66,8.8,422150.06,148328.5,82386.65,101588.45,1.15,0.028,2.43,3.34,19960703,11234.12,0.13,27.67,-54.62,16.04,3.16,47949
1574,2564,天沃科技,化工机械,江苏,39.39,5.68,7.36,1917607.75,1398994.13,190732.55,140279.94,1.91,0.123,3.5,2.77,20110310,35412.21,0.48,1166.0,480.68,7.26,1.3,53144
1575,2481,双塔食品,食品,山东,70.01,11.33,12.63,411414.47,237892.0,96669.0,61686.67,0.49,0.023,2.09,3.09,20100921,68137.71,0.54,10.33,-43.09,17.24,7.35,54696
1576,2429,兆驰股份,家用电器,深圳,22.3,39.73,45.27,1353243.75,1044238.38,108076.61,17501.76,0.04,0.072,1.76,1.83,20100610,292687.31,0.65,20.85,47.94,14.22,8.75,49364
1577,603169,兰石重装,专用机械,甘肃,472.45,4.66,10.25,905207.19,598396.81,233552.72,119620.72,1.17,0.012,2.91,3.86,20141009,65112.31,0.63,57.45,-34.74,12.9,0.92,65908
1578,611,天首发展,纺织,内蒙,0.0,3.19,3.22,37911.71,16025.7,3742.1,13915.6,0.43,-0.004,0.6,13.33,19961008,-26733.13,-0.83,205.65,81.83,5.79,-7.45,25005
1579,603100,川仪股份,电器仪表,重庆,46.77,2.59,3.95,447484.34,337768.31,42883.69,70549.46,1.79,0.06,4.84,2.32,20140805,67811.21,1.72,-10.54,-1.54,31.19,3.99,26046
1580,603388,元成股份,建筑施工,浙江,399.15,0.25,1.0,109585.75,98421.11,3339.38,35915.82,3.59,0.03,6.81,5.85,20170324,19918.06,1.99,0.0,0.0,25.46,3.55,28948
1581,600793,宜宾纸业,造纸,四川,10.77,1.05,1.05,360656.75,65846.18,198866.7,10537.1,1.0,1.253,1.76,15.35,19970220,-2915.59,-0.28,309.33,701.22,7.98,26.78,3785
1582,600376,首开股份,区域地产,北京,44.72,25.46,25.8,18576530.0,17272332.0,84150.3,766312.81,2.97,0.03,11.96,0.93,20010312,878167.81,3.4,-12.92,-71.53,30.7,3.81,49798
1583,601368,绿城水务,水务,广西,26.42,2.94,7.36,746668.56,114562.65,358753.25,90107.85,1.22,0.09,3.89,2.44,20150612,105517.1,1.43,4.59,-1.32,46.64,24.17,49596
1584,601107,四川成渝,路桥,四川,13.04,21.63,30.58,3583983.5,799536.88,61397.05,184394.06,0.6,0.091,4.45,1.07,20090727,425856.16,1.39,-6.32,-18.32,40.34,18.07,73086
1585,600483,福能股份,火力发电,福建,18.47,12.58,15.52,1808953.75,451426.0,985946.31,320489.81,2.07,0.129,6.56,1.45,20040531,277108.66,1.79,3.22,35.94,21.59,17.83,30826
1586,518,四环生物,生物制药,江苏,190.18,10.3,10.3,121450.67,86831.21,23463.96,3644.98,0.04,0.01,0.61,12.88,19930908,-47180.87,-0.46,81.57,1220.73,63.6,10.0,78642
1587,600785,新华百货,百货,宁夏,24.62,2.26,2.26,411037.47,165991.5,139679.94,30933.3,1.37,0.481,8.81,2.69,19970108,125598.01,5.57,0.27,186.02,20.39,2.89,13364
1588,300090,盛运环保,环境保护,安徽,448.42,8.77,13.2,1236972.25,580136.38,81250.92,217183.05,1.65,0.005,3.94,2.4,20100625,138622.92,1.05,48.56,2.92,44.16,2.1,39685
1589,600557,康缘药业,中成药,江苏,25.38,4.42,6.16,505495.69,249188.27,185062.73,52043.3,0.84,0.31,5.35,2.95,20020918,188624.38,3.06,10.69,0.22,75.21,11.51,28740
1590,300453,三鑫医疗,医疗保健,江西,123.8,0.71,1.59,63340.83,28466.14,17470.11,16244.6,1.02,0.041,3.52,5.81,20150515,21106.8,1.33,8.1,-29.32,30.08,7.94,13714
1591,600080,金花股份,中成药,陕西,120.65,3.05,3.05,143988.09,35743.46,38338.17,25259.85,0.83,0.046,3.56,3.09,19970612,42288.78,1.39,18.38,10.3,63.3,3.85,26464
1592,300602,飞荣达,元器件,深圳,72.99,0.25,1.0,123172.32,101535.5,10848.96,35217.4,3.52,0.18,8.9,5.29,20170126,40733.37,4.07,0.0,0.0,23.41,7.31,11050
1593,603838,四通股份,陶瓷,广东,60.28,0.97,2.67,81923.88,45678.73,8899.36,13989.55,0.52,0.052,2.55,4.92,20150701,24692.98,0.93,-10.66,-7.79,33.79,14.52,32587
1594,300012,华测检测,电器仪表,深圳,98.14,14.33,16.75,330186.41,173953.63,74893.4,2492.04,0.01,0.024,1.43,3.28,20091030,61961.92,0.37,33.56,148.02,46.21,4.71,43772
1595,2021,中捷资源,纺织机械,浙江,0.0,5.68,6.88,189122.8,127624.47,23199.4,50035.28,0.73,-0.026,1.47,4.24,20040715,-21460.25,-0.31,20.59,7.96,15.26,-7.42,25769
1596,2665,首航节能,电气设备,北京,0.0,15.41,19.71,458737.19,230121.97,58618.42,9176.55,0.05,-0.019,1.45,5.36,20120327,68850.86,0.35,-73.36,-413.85,29.51,-98.6,67776
1597,600350,山东高速,路桥,山东,13.02,48.11,48.11,4562027.0,1417847.13,704842.19,462141.34,0.96,0.119,5.3,1.17,20020318,1351832.25,2.81,16.59,10.09,58.47,36.03,62315
1598,300123,太阳鸟,船舶,湖南,0.0,2.77,3.02,205418.77,82730.3,61354.98,62793.88,2.08,-0.02,3.8,3.68,20100928,21010.34,0.7,85.53,59.18,16.24,-2.93,22362
1599,600000,浦发银行,银行,上海,6.04,281.04,281.04,588966272.0,0.0,2156400.0,7467800.0,2.66,0.515,13.52,0.92,19991110,11084800.0,3.94,0.4,3.88,0.0,34.14,173130
1600,600163,中闽能源,新型电力,福建,23.45,7.54,9.99,315527.19,69023.71,206765.36,209174.42,2.09,0.05,1.63,2.86,19980602,-153192.25,-1.53,13.94,28.26,66.99,41.56,35207
1601,600201,生物股份,生物制药,内蒙,20.57,5.73,6.42,467001.41,351983.09,37271.05,124551.92,1.94,0.43,6.55,5.2,19990115,198782.27,3.1,34.54,38.91,79.64,57.71,15928
1602,2749,国光股份,农药化肥,四川,30.36,0.19,0.75,101925.11,87235.18,1668.39,33063.55,4.41,0.522,12.47,5.08,20150320,46160.94,6.15,15.6,20.47,55.22,27.74,9146
1603,600712,南宁百货,百货,广西,0.0,5.38,5.45,203052.25,48782.53,114502.11,36985.75,0.68,0.0,1.95,4.76,19960626,9655.78,0.18,-9.5,-124.4,15.67,-0.03,30423
1604,717,韶钢松山,钢加工,广东,11.45,24.2,24.2,1422800.5,373477.72,840497.31,322920.16,1.33,0.269,0.46,13.42,19970508,-518160.34,-2.14,96.02,383.91,9.62,5.73,113739
1605,150,宜华健康,医疗保健,广东,58.17,3.54,4.48,697466.06,301383.78,79941.27,97626.88,2.18,0.106,5.51,4.46,20000807,95172.1,2.13,89.59,-95.08,33.13,11.7,31783
1606,2314,南山控股,区域地产,深圳,0.0,7.38,18.78,1498785.63,1272305.13,72102.31,280576.41,1.49,-0.04,2.96,2.07,20091203,60040.78,0.32,-84.5,-126.79,20.59,-23.3,50302
1607,2333,罗普斯金,铝,江苏,0.0,4.85,5.03,172422.52,64588.42,80105.5,45438.65,0.9,-0.021,3.08,4.98,20100112,49531.12,0.99,7.84,-141.04,6.93,-5.03,10791
1608,2106,莱宝高科,元器件,深圳,53.45,7.04,7.06,456867.91,279443.94,139510.16,207783.98,2.94,0.05,5.23,2.05,20070112,61534.83,0.87,59.64,427.66,14.98,4.72,54460
1609,2093,国脉科技,电信运营,福建,48.68,8.52,10.08,464677.69,318950.84,52654.16,140551.2,1.4,0.047,2.98,3.08,20061215,51670.31,0.51,13.81,43.53,41.32,16.54,53952
1610,2228,合兴包装,广告包装,福建,39.07,10.39,10.43,385464.41,236326.5,88762.97,1119.65,0.01,0.029,1.59,2.88,20080508,57001.86,0.55,49.87,37.54,15.5,2.67,43165
1611,600200,江苏吴中,综合类,江苏,98.43,6.74,7.22,516598.91,289955.66,62213.01,144512.88,2.0,0.035,4.13,3.33,19990401,34627.43,0.48,40.41,365.45,12.62,2.53,76491
1612,600121,*ST郑煤,煤炭开采,河南,6.82,10.15,10.15,1107645.88,508197.91,397696.53,50314.1,0.5,0.224,3.03,2.01,19980107,59891.69,0.59,-23.6,287.99,38.54,15.61,56940
1613,685,中山公用,水务,广东,16.19,10.71,14.75,1525885.5,189452.11,155185.8,206036.61,1.4,0.165,7.89,1.35,19970123,648659.81,4.4,4.48,19.25,29.96,73.96,53770
1614,2441,众业达,批发业,广东,19.76,3.92,5.41,480067.25,392260.94,29959.98,185156.63,3.43,0.154,6.48,1.88,20100706,99891.56,1.85,10.08,142.63,13.38,6.38,32737
1615,300622,博士眼镜,其他商业,深圳,62.87,0.21,0.86,49979.4,43554.84,4236.56,24991.1,2.91,0.15,4.98,5.49,20170315,7459.3,0.87,0.0,0.0,73.27,8.29,39399
1616,600206,有研新材,半导体,北京,232.48,8.39,8.39,332729.13,274827.13,31303.4,140522.75,1.68,0.011,3.37,3.16,19990319,50989.31,0.61,34.25,223.86,5.47,1.03,63194
1617,601689,拓普集团,汽车配件,浙江,30.42,1.71,7.28,538273.88,290796.31,136486.06,145489.84,2.0,0.27,5.46,5.29,20150319,122508.01,1.68,47.72,37.34,30.12,14.8,23214
1618,600803,新奥股份,农药化肥,河北,20.49,9.86,9.86,1871818.75,494761.0,505851.31,-18921.65,-0.19,0.185,4.78,3.18,19940103,375806.03,3.81,72.79,301.52,27.99,10.31,19724
1619,666,经纬纺机,纺织机械,北京,14.64,3.02,7.04,3463831.25,1890099.75,156609.09,190636.94,2.71,0.388,9.94,2.29,19961210,279127.5,3.96,1.53,400.84,46.17,22.79,23883
1620,600017,日照港,港口,山东,32.52,30.76,30.76,1999429.38,301950.44,1195121.25,295582.47,0.96,0.035,3.38,1.34,20061017,379565.38,1.23,5.66,34.83,24.07,9.22,182526
1621,600380,健康元,化学制药,深圳,18.61,15.62,15.74,1762344.38,942223.13,428358.41,94709.25,0.6,0.122,3.67,2.47,20010608,282704.59,1.8,17.13,20.38,64.45,6.94,123257
1622,902,新洋丰,农药化肥,湖北,13.21,12.34,13.05,801241.88,439784.59,250974.63,65243.1,0.5,0.171,4.15,2.18,19990408,319379.94,2.45,0.52,3.23,17.52,8.45,42615
1623,603160,汇顶科技,元器件,深圳,60.57,0.45,4.54,339590.94,309909.22,14981.7,79462.15,1.75,0.39,6.54,14.3,20161017,146408.34,3.22,90.21,150.04,47.36,23.97,30500
1624,600958,东方证券,证券,上海,27.72,31.26,62.15,20379044.0,0.0,43078.03,1802878.25,2.9,0.136,6.59,2.28,20150323,794492.75,1.28,54.16,99.55,0.0,39.66,159488
1625,400,许继电气,电气设备,河南,83.99,10.08,10.08,1394346.0,1196911.0,100926.49,82967.61,0.82,0.049,7.05,2.35,19970418,475499.44,4.72,19.88,38.49,20.64,4.38,53468
1626,603839,安正时尚,服饰,浙江,26.49,0.71,2.85,278125.28,191240.23,55318.2,105309.72,3.69,0.5,8.48,2.84,20170214,97136.05,3.41,18.13,10.2,69.38,20.7,40253
1627,600466,蓝光发展,区域地产,四川,40.35,8.83,21.34,8067753.5,7157078.5,86491.05,164340.61,0.77,0.056,4.76,1.89,20010212,485104.94,2.27,207.55,224.05,25.87,3.61,80000
1628,600278,东方创业,商贸代理,上海,44.23,5.22,5.22,807521.44,480361.56,86535.52,96223.0,1.84,0.153,7.55,1.79,20000712,116497.27,2.23,10.37,7.83,5.75,1.08,30332
1629,600594,益佰制药,中成药,贵州,29.04,7.92,7.92,656978.56,226074.02,105474.65,76838.77,0.97,0.232,5.21,2.59,20040323,229889.77,2.9,13.08,6.54,73.47,9.41,44635
1630,601880,大连港,港口,辽宁,61.68,77.36,128.95,3283235.75,1022366.63,1381266.38,293197.53,0.23,0.012,1.39,2.15,20101206,135038.8,0.1,5.04,26.75,12.53,6.38,257261
1631,600547,山东黄金,黄金,山东,46.61,14.23,18.57,2959701.0,405937.78,1090449.63,421508.06,2.27,0.176,8.53,3.85,20030828,930680.88,5.01,7.63,60.16,10.96,3.27,190144
1632,600009,上海机场,机场,上海,22.67,10.93,19.27,2766124.25,1137572.13,957668.38,257549.8,1.34,0.411,11.98,3.11,19980218,1727583.63,8.97,15.77,23.46,45.35,41.76,41848
1633,600720,祁连山,水泥,甘肃,21.87,7.76,7.76,1038607.13,247083.2,636559.38,134124.81,1.73,0.238,6.51,1.6,19960716,232293.47,2.99,27.0,1092.46,29.87,7.1,75034
1634,300497,富祥股份,化学制药,江西,26.44,0.59,1.12,163996.75,103348.36,33090.55,42663.57,3.8,0.93,7.64,6.23,20151222,34777.44,3.1,30.52,17.0,39.75,21.31,16416
1635,603456,九洲药业,化学制药,浙江,54.21,1.43,4.48,311496.53,126591.47,138542.17,127487.9,2.85,0.17,5.84,3.04,20141010,75870.93,1.69,5.4,92.95,31.34,9.2,20927
1636,300039,上海凯宝,中成药,上海,20.38,8.01,10.71,273661.56,213680.77,34930.37,-2216.7,-0.02,0.182,2.24,3.31,20100108,115613.55,1.08,5.49,1.59,81.47,20.84,37764
1637,601339,百隆东方,纺织,浙江,14.37,15.0,15.0,1174165.5,574748.69,324540.28,235849.22,1.57,0.206,4.9,1.21,20120612,312070.22,2.08,16.9,2.72,18.37,10.07,40281
1638,2745,木林森,半导体,广东,30.59,1.62,5.28,1888556.0,979304.19,493040.09,310424.81,5.88,0.579,10.35,3.43,20150217,163889.27,3.1,73.68,100.58,23.73,8.45,15560
1639,600816,安信信托,多元金融,上海,18.77,24.98,45.58,2037989.38,0.0,939.19,401238.13,0.88,0.354,3.1,4.29,19940128,440383.09,0.97,14.39,15.73,0.0,68.56,81765
1640,600705,中航资本,多元金融,黑龙江,24.91,74.65,89.76,15015333.0,7432711.0,601019.19,408169.31,0.45,0.059,2.53,2.33,19960516,496534.09,0.55,32.65,-3.16,46.41,51.07,247013
1641,2434,万里扬,汽车配件,浙江,20.93,10.19,13.5,938023.88,449701.94,158206.63,310087.5,2.3,0.176,4.31,3.42,20100618,125167.88,0.93,110.08,235.88,26.34,14.95,12044
1642,600568,中珠医疗,区域地产,湖北,58.19,16.69,19.93,701417.63,461181.84,44952.64,427467.81,2.14,0.032,2.97,2.47,20010518,85506.81,0.43,64.25,106.29,41.78,26.22,24028
1643,2122,天马股份,机械基件,浙江,183.92,10.92,11.88,670786.81,373875.22,216137.16,102883.18,0.87,0.014,3.79,2.71,20070328,192834.02,1.62,16.37,39.5,20.22,2.74,76334
1644,2405,四维图新,软件服务,北京,168.82,10.17,12.83,1146654.88,641264.56,78534.78,433417.59,3.38,0.05,5.08,5.2,20100518,94643.4,0.74,13.37,51.39,79.51,13.65,97957
1645,2727,一心堂,医药商业,云南,25.49,2.84,5.21,566489.13,405787.19,49081.26,57748.4,1.11,0.187,4.98,3.82,20140702,136991.48,2.63,22.66,-7.99,39.78,5.36,31400
1646,650,仁和药业,中成药,江西,22.82,12.38,12.38,382850.72,198087.81,65735.47,29445.75,0.24,0.064,2.29,2.56,19961210,109654.82,0.89,-1.18,-23.61,39.17,9.58,101852
1647,600723,首商股份,百货,北京,17.05,6.58,6.58,647432.75,486288.84,78350.68,82504.47,1.25,0.129,5.41,1.62,19960716,175644.95,2.67,-1.87,20.71,22.33,3.14,35485
1648,300305,裕兴股份,塑料,江苏,53.07,1.63,2.9,149664.31,112339.82,30361.24,60045.38,2.07,0.041,4.88,1.8,20120329,40513.18,1.4,-3.55,-26.73,15.35,9.79,11625
1649,2779,中坚科技,农用机械,浙江,87.03,0.4,1.32,75368.46,52161.06,10660.92,19537.85,1.48,0.063,4.72,4.63,20151209,26290.76,1.99,10.92,-13.81,22.14,6.48,14377
1650,300251,光线传媒,影视音像,北京,34.56,27.52,29.34,923798.63,346433.41,2301.75,138171.61,0.47,0.063,2.43,3.59,20110803,191481.86,0.65,34.96,-12.99,38.68,30.36,88753
1651,600340,华夏幸福,区域地产,河北,9.19,29.55,29.55,32453978.0,29856844.0,275748.84,486697.91,1.65,1.816,12.53,2.66,20031230,1744485.25,5.9,26.44,35.65,57.52,24.11,146568
1652,2873,新天药业,中成药,贵州,43.84,0.17,0.69,54584.5,27613.21,14142.1,5725.18,0.83,0.223,5.72,6.85,20170519,14643.13,2.13,0.0,0.0,81.43,10.47,34607
1653,39,中集集团,轻工机械,深圳,27.56,12.63,29.81,12935796.0,5746785.0,2190655.0,313766.91,1.05,0.16,10.03,1.88,19940408,1799477.63,6.04,40.95,24.18,18.33,3.47,87466
1654,166,申万宏源,证券,新疆,28.28,73.51,200.57,28296572.0,0.0,129154.11,444494.59,0.22,0.102,2.62,2.21,20150126,1668395.75,0.83,-0.46,-2.57,0.0,33.81,319402
1655,300586,美联新材,化工原料,广东,66.82,0.24,0.96,66917.22,48084.8,12003.42,28868.25,3.01,0.097,5.66,4.6,20170104,14151.77,1.47,0.0,0.0,22.29,11.0,11214
1656,600179,安通控股,仓储物流,黑龙江,43.61,4.81,10.62,664359.69,214437.67,406393.59,55636.78,0.52,0.215,2.52,7.45,19981104,128384.82,1.21,53.09,44.83,19.32,8.9,16875
1657,601901,方正证券,证券,湖南,43.97,82.32,82.32,14959408.0,0.0,46680.84,1642602.88,2.0,0.049,4.36,1.98,20110810,740429.19,0.9,-31.19,-52.24,0.0,30.56,265234
1658,601117,中国化学,建筑施工,北京,28.62,49.33,49.33,8428946.0,6834034.5,780146.06,551338.69,1.12,0.063,5.63,1.28,20100107,1706857.63,3.46,-4.85,-18.85,13.15,2.95,107167
1659,300423,鲁亿通,电气设备,山东,220.7,0.45,1.11,57411.96,41413.05,7433.82,18948.11,1.71,0.03,4.31,6.01,20150217,17206.36,1.55,31.01,24.03,28.75,8.75,8924
1660,2216,三全食品,食品,河南,66.29,5.71,8.15,365039.16,171582.25,129486.15,28971.35,0.36,0.033,2.39,3.62,20080220,83521.15,1.03,13.6,39.48,34.47,1.57,41681
1661,12,南 玻Ａ,玻璃,深圳,30.27,14.95,23.87,1742954.63,291797.0,1173007.88,126081.26,0.53,0.071,3.34,2.58,19920228,374708.06,1.57,17.21,-16.94,23.67,7.45,165867
1662,2728,特一药业,中成药,广东,37.1,1.19,2.0,153825.5,41460.6,26203.55,23792.63,1.19,0.271,4.63,4.35,20140731,43493.23,2.17,8.13,24.01,46.75,16.73,27503
1663,601139,深圳燃气,供气供热,深圳,21.43,21.84,22.14,1722848.63,417645.91,749699.56,262696.41,1.19,0.1,3.59,2.39,20091225,280349.97,1.27,22.44,5.47,24.34,9.06,26849
1664,600448,华纺股份,纺织,山东,271.21,4.22,4.22,272987.66,139939.95,82191.3,65484.18,1.55,0.005,2.01,2.84,20010903,-23413.95,-0.55,27.09,-26.02,7.18,0.38,33176
1665,63,中兴通讯,通信设备,深圳,19.71,34.24,41.85,14119826.0,11203170.0,767468.88,1074694.88,2.57,0.29,6.59,3.47,19971118,1149584.5,2.75,17.78,27.81,32.2,4.71,160455
1666,2016,世荣兆业,区域地产,广东,177.78,6.46,8.09,767466.94,698964.13,13031.71,5156.31,0.06,0.012,2.22,3.84,20040708,80009.5,0.99,199.96,128.0,46.49,7.4,20009
1667,600710,ST常林,工程机械,江苏,28.18,6.4,13.07,4124612.0,3349383.0,533354.25,124902.45,0.96,0.126,2.91,2.44,19960701,103170.53,0.79,59.26,2058.01,5.35,0.48,36165
1668,603858,步长制药,中成药,山东,34.23,0.7,6.82,1755588.25,685178.75,127274.9,384400.78,5.64,0.995,17.87,3.81,20161118,732633.5,10.75,11.66,12.03,82.33,11.79,55573
1669,300519,新光药业,中成药,浙江,37.52,0.99,1.6,73215.18,60122.61,3845.12,24128.9,1.51,0.321,4.07,5.92,20160624,28209.77,1.76,-3.36,-9.92,61.6,34.08,15647
1670,68,华控赛格,元器件,深圳,0.0,8.97,10.07,154969.81,101463.03,18626.92,119427.15,1.19,-0.015,0.61,11.69,19970611,-174913.38,-1.74,8.72,-13.27,33.07,-72.06,34626
1671,2599,盛通股份,广告包装,北京,439.47,1.82,3.24,210221.42,89839.02,66772.15,98737.55,3.05,0.01,4.32,3.28,20110715,20923.55,0.65,31.51,43.0,18.52,1.17,8333
1672,2170,芭田股份,农药化肥,深圳,286.18,6.87,8.9,389712.06,98591.86,144288.06,49205.96,0.55,0.006,2.32,3.05,20070919,58459.9,0.66,7.67,-69.45,18.77,1.38,70255
1673,2424,贵州百灵,中成药,贵州,43.25,7.32,14.11,434668.56,327284.78,61983.78,15096.61,0.11,0.098,2.23,7.61,20100603,136969.16,0.97,43.07,21.8,62.58,22.68,64488
1674,792,盐湖股份,农药化肥,青海,0.0,27.5,27.86,8346367.0,1463888.38,3605392.0,1040689.69,3.74,-0.095,8.71,1.29,19970904,847323.19,3.04,-3.87,-284.2,23.65,-12.51,66421
1675,2522,浙江众成,塑料,浙江,166.73,6.29,9.06,256942.77,114989.11,65766.32,64048.2,0.71,0.021,2.1,6.7,20101210,24071.25,0.27,23.62,-5.71,33.48,12.99,31985
1676,600714,金瑞矿业,煤炭开采,青海,89.18,2.85,2.88,72598.61,31861.94,6377.08,30016.33,1.04,0.035,2.08,6.09,19960606,-1687.54,-0.06,-76.81,170.19,8.42,107.11,24216
1677,600035,楚天高速,路桥,湖北,14.04,14.53,17.31,1085403.0,164056.3,59971.15,136261.86,0.79,0.11,3.34,1.68,20040310,186146.84,1.08,49.29,26.89,52.44,33.07,76291
1678,2603,以岭药业,中成药,河北,23.11,9.12,12.05,795498.5,420732.09,270521.91,292868.97,2.43,0.19,5.68,2.97,20110728,249816.77,2.07,18.01,20.27,68.09,16.69,40626
1679,601158,重庆水务,水务,重庆,16.43,48.0,48.0,1900105.75,785597.13,723600.0,462999.56,0.96,0.213,2.74,2.56,20100329,251267.2,0.52,-6.69,35.32,46.03,50.96,50296
1680,993,闽东电力,水力发电,福建,504.56,3.73,3.73,377308.41,106963.7,163034.77,104068.43,2.79,0.005,4.1,2.38,20000731,9149.55,0.25,56.28,-87.3,33.35,0.87,47881
1681,300190,维尔利,环境保护,江苏,45.01,3.91,4.52,565038.44,319995.06,44527.6,263996.0,5.84,0.17,7.82,1.79,20110316,40466.51,0.89,55.9,51.19,32.27,12.81,16482
1682,600488,天药股份,化学制药,天津,131.84,9.61,9.61,307828.5,156483.66,129566.36,60855.96,0.63,0.011,2.58,2.16,20010618,75158.93,0.78,9.01,-36.01,15.53,3.49,69917
1683,600279,重庆港九,港口,重庆,50.76,6.93,6.93,823155.88,252520.52,374860.59,210796.75,3.04,0.034,4.72,1.47,20000731,40585.78,0.59,395.06,22.63,8.75,1.86,57007
1684,2380,科远股份,电气设备,江苏,50.57,1.42,2.4,227104.77,182724.88,32997.96,139077.44,5.8,0.206,8.3,2.5,20100331,31404.73,1.31,23.29,30.88,41.98,20.78,21406
1685,2312,*ST三泰,电脑设备,四川,0.0,10.1,13.78,459257.66,231520.66,128742.05,274813.56,1.99,-0.021,2.22,2.49,20091203,-113014.86,-0.82,-40.27,-772.22,17.57,-14.29,120000
1686,603508,思维列控,软件服务,河南,52.4,0.65,1.6,265071.97,219367.27,14149.5,134322.88,8.4,0.475,15.55,3.2,20151224,88890.9,5.56,-21.23,4.66,57.52,33.35,25784
1687,600073,上海梅林,食品,上海,12.23,9.38,9.38,1181017.63,751022.25,273858.66,169870.86,1.81,0.197,3.66,2.64,19970704,68873.8,0.73,76.57,44.2,15.35,2.93,75078
1688,300325,德威新材,塑料,江苏,141.65,7.95,10.11,340657.91,271478.53,46052.3,6386.41,0.06,0.01,1.48,3.72,20120601,40652.76,0.4,-14.63,-20.72,14.74,2.65,29822
1689,600784,鲁银投资,普钢,山东,340.66,5.68,5.68,449295.44,286827.88,42763.6,58435.25,1.03,0.01,2.79,2.46,19961225,32436.77,0.57,-50.67,-91.42,14.59,0.76,51464
1690,603315,福鞍股份,机械基件,辽宁,349.42,0.78,2.0,108842.55,61863.86,33662.71,28825.69,1.44,0.012,3.28,5.03,20150424,14156.29,0.71,-29.26,-80.3,23.77,4.08,28189
1691,2156,通富微电,半导体,江苏,64.86,9.72,9.73,1112713.0,397554.44,500628.84,202619.97,2.08,0.037,4.06,2.37,20070816,81737.81,0.84,144.41,15.97,13.7,2.49,65982
1692,603012,创力集团,专用机械,上海,46.97,4.24,6.37,360631.75,282117.0,32153.65,86021.21,1.35,0.044,3.84,2.14,20150320,84844.6,1.33,7.83,5.68,39.83,14.58,33518
1693,603883,老百姓,医药商业,湖南,28.25,0.84,2.67,502882.56,295111.03,24556.39,56142.96,2.1,0.424,7.35,6.52,20150423,108532.01,4.06,30.08,43.33,36.45,6.56,29534
1694,2344,海宁皮城,商品城,浙江,29.71,11.06,12.83,1208016.0,378429.97,37113.23,186740.17,1.46,0.069,5.6,1.47,20100126,368558.94,2.87,-11.59,-38.11,53.47,23.18,41028
1695,300210,森远股份,专用机械,辽宁,45.81,3.52,4.84,223962.72,118877.07,27483.71,40873.65,0.84,0.045,2.62,3.14,20110426,54623.68,1.13,44.25,-5.05,45.28,17.56,8406
1696,600375,华菱星马,汽车整车,安徽,62.83,5.56,5.56,1058645.13,536356.25,301519.69,266488.34,4.8,0.054,4.9,1.39,20030401,-59954.28,-1.08,85.75,114.82,14.6,0.97,31300
1697,600156,华升股份,纺织,湖南,0.0,4.02,4.02,112044.81,72033.74,13679.95,14791.84,0.37,-0.038,1.72,3.95,19980527,12256.07,0.3,9.35,-25.85,0.3,-8.78,23155
1698,603567,珍宝岛,中成药,黑龙江,34.77,2.73,8.49,595248.38,393642.31,114106.42,122516.02,1.44,0.235,5.12,3.19,20150424,201505.56,2.37,25.63,-4.17,59.66,17.14,31178
1699,2353,杰瑞股份,化工机械,山东,236.26,6.67,9.58,1022856.19,754163.5,159725.69,370060.66,3.86,0.032,8.2,1.83,20100205,302188.44,3.15,-2.72,-71.68,22.91,2.34,72459
1700,2584,西陇科学,化工原料,广东,325.18,2.59,5.85,243478.13,144113.06,55754.48,67817.42,1.16,0.011,2.86,5.21,20110602,41832.84,0.71,48.84,-58.21,13.47,0.93,38263
1701,418,小天鹅Ａ,家用电器,江苏,19.91,4.39,6.32,1865528.75,1700525.75,97808.36,121497.15,1.92,1.157,9.86,4.67,19970328,401369.25,6.35,32.35,25.95,25.61,6.92,20964
1702,601798,蓝科高新,化工机械,甘肃,1048.38,3.55,3.55,320168.16,172857.05,101103.11,99695.71,2.81,0.005,5.15,2.1,20110622,42992.03,1.21,-14.9,-89.83,32.72,0.78,16888
1703,600688,上海石化,石油加工,上海,9.45,73.05,108.0,3565068.0,1654191.88,1309895.25,53862.8,0.05,0.179,2.47,2.73,19931108,1022531.19,0.95,36.26,68.42,28.62,8.55,121182
1704,631,顺发恒业,区域地产,吉林,37.08,24.33,24.33,1664225.75,1486511.88,1123.2,139033.5,0.57,0.027,2.32,1.74,19961122,152431.11,0.63,49.37,37.33,24.87,10.24,38600
1705,2587,奥拓电子,元器件,深圳,40.49,3.66,6.11,145493.63,101258.15,16302.44,18101.57,0.3,0.15,1.74,4.66,20110610,24689.24,0.4,148.53,123.39,38.0,13.72,36386
1706,809,*ST新城,区域地产,辽宁,0.0,8.25,8.25,641699.63,593819.13,25259.15,3199.37,0.04,-0.097,3.54,1.14,19980616,187024.27,2.27,-2.05,-10.38,-34.47,-894.28,31599
1707,600026,中远海能,水运,上海,12.05,27.36,40.32,5926654.0,932236.38,3432512.5,759520.5,1.88,0.14,6.93,0.97,20020523,1306071.25,3.24,-38.75,3.07,31.37,21.13,131893
